Actor1Code,Actor1Name,Actor1Type1Code,Actor1CountryCode,Actor2Code,Actor2Name,Actor2Type1Code,Actor2CountryCode,YearMin,YearMax,EventCode,consolidatedAvgTone,eventCount
IRLGOVBUS,PATRICK HONOHAN,GOV,IRL,EURGOVBUS,EUROPEAN,GOV,EUR,2010,2010,051,1.05336105336106,1
GHAGOV,GHANAIAN,GOV,GHA,IGOWAFBUSWAS,ECOWAS,IGO,WAF,1999,2015,051,0.9438476431804956,5
PERGOV,PERU,GOV,PER,ECUGOVBUS,RICARDO PATINO,GOV,ECU,2011,2011,057,7.18954248366013,1
HUNGOV,HUNGARY,GOV,HUN," FRAGOVBUS",CHRISTINE LAGARDE,GOV,FRA,2013,2013,051,0.48539934268474133,5
ARGGOV,ARGENTINA,GOV,ARG,ARGGOVBUS,JULIO DE VIDO,GOV,ARG,2011,2011,051,5.97826086956522,1
DEUGOV,GERMAN,GOV,DEU,EURGOVBUS,EUROPEAN,GOV,EUR,2011,2012,051,0.6770939377802958,22
USAGOVBUS,UNITED STATES,GOV,USA,KWTBUS,KUWAITI,BUS,KWT,2009,2009,112,2.259557945041815,2
DEUGOV,ANGELA MERKEL,GOV,DEU,LBNGOVBUS,LEBANESE,GOV,LBN,2006,2006,051,0.3434045689019896,2
FRAGOV,FRANCE,GOV,FRA,FRAGOVBUS,FRANCOIS LOOS,GOV,FRA,2003,2003,057,3.0220547180346173,2
USAGOV,WASHINGTON,GOV,USA,USABUS,A US,BUS,USA,1998,1998,051,1.296296296296296,1
FRAGOV,FRANCE,GOV,FRA,AUSGOVBUS,AUSTRALIA,GOV,AUS,1988,1988,057,4.010695187165775,1
ALBGOV,ALBANIAN,GOV,ALB,ALBGOVBUS,YLLI PANGO,GOV,ALB,2009,2009,110,1.96078431372549,1
KGZGOV,KYRGYZSTAN,GOV,KGZ,CANBUS,CANADA,BUS,CAN,2013,2013,050,2.0,1
AUSGOVMED,AUSTRALIAN,GOV,AUS,AUSGOVBUSGOVMED,ANTHONY ALBANESE,GOV,AUS,2008,2008,110,0.8013135227576181,3
COLGOV,COLOMBIAN,GOV,COL,USABUS,UNITED STATES,BUS,USA,2007,2007,057,0.7343264531706896,3
AUSGOVMED,AUSTRALIAN,GOV,AUS,AUSGOVBUSGOVMED,ANTHONY ALBANESE,GOV,AUS,2012,2012,112,1.825902335456476,1
TURGOV,TURKISH,GOV,TUR,LBNGOVBUS,LEBANESE,GOV,LBN,2006,2006,111,9.61538461538462,1
TURGOV,TURKISH,GOV,TUR,CHNBUS,CHINESE,BUS,CHN,2003,2015,051,0.33711661439134566,2
PRTGOV,CAVACO SILVA,GOV,PRT,EURGOVBUS,EUROPEAN,GOV,EUR,2015,2015,057,0.2783738674296615,2
LBRGOV,LIBERIA,GOV,LBR,IGOWAFBUSWAS,ECOWAS,IGO,WAF,2001,2015,051,0.2922364744853118,16
AUSGOV,AUSTRALIAN,GOV,AUS,USABUS,UNITED STATES,BUS,USA,1998,1998,057,2.1538461538461533,1
LKAGOV,MAITHRIPALA SIRISENA,GOV,LKA,LKAGOVBUS,SUSIL PREMAJAYANTHA,GOV,LKA,2011,2011,057,0.66334991708126,1
CHNGOV,CHINESE,GOV,CHN,JPNBUS,JAPANESE,BUS,JPN,2015,2015,050,0.1621542653070492,3
BRAGOV,JOSE ALENCAR,GOV,BRA,BRAGOVBUS,SILAS RONDEAU,GOV,BRA,2007,2007,051,0.4901960784313733,1
KENGOVEDU,SAM ONGERI,GOV,KEN,KENGOVBUS,KIRAITU MURUNGI,GOV,KEN,2011,2011,112,1.1161205982390014,3
ZWEGOVBUS,WELSHMAN NCUBE,GOV,ZWE,ZWEBUS,BULAWAYO,BUS,ZWE,2011,2011,111,0.4748338081671411,1
CHNGOV,CHINESE,GOV,CHN,USAGOVBUS,ROB PORTMAN,GOV,USA,2005,2005,057,1.3626696538442873,3
USAGOV,OBAMA,GOV,USA,ISRGOVBUS,STANLEY FISCHER,GOV,ISR,2014,2014,051,0.25045986369225315,2
USAGOV,BARACK OBAMA,GOV,USA,USABUS,AMERICAN,BUS,USA,2010,2010,114,0.43010752688171994,1
CYPGOV,TASSOS PAPADOPOULOS,GOV,CYP,USABUS,UNITED STATES,BUS,USA,2005,2005,111,1.1764705882352933,1
NLDGOV,DUTCH,GOV,NLD,IGOWSTBUS,ORGANISATION FOR ECONOMIC COOPERATION AND DEVELOPMENT,IGO,WST,2011,2011,051,0.6620425426888636,2
IRNGOV,IRANIAN,GOV,IRN,IGOASABUS,ECONOMIC COOPERATION ORGANIZATION,IGO,ASA,2012,2012,051,0.0,1
CANGOV,CANADA,GOV,CAN,CANGOVBUS,MARK CARNEY,GOV,CAN,2011,2011,111,0.7305945673198219,4
DEUGOV,GERMAN,GOV,DEU,FRAGOVBUS,FRENCH,GOV,FRA,2011,2011,051,0.3303342894357762,5
USAGOV,UNITED STATES,GOV,USA,CHEBUS,SWITZERLAND,BUS,CHE,2014,2015,112,0.783034351364069,4
UGAGOV,UGANDA,GOV,UGA,UGAGOVBUS,EMMANUEL TUMUSIIME MUTEBILE,GOV,UGA,2015,2015,051,0.3626692456479694,1
CHNGOV,CHINESE,GOV,CHN,CHNBUS,CHINESE,BUS,CHN,2010,2010,110,0.681076423235264,2
GHAGOV,GHANAIAN,GOV,GHA,GBRBUS,BRITISH,BUS,GBR,2004,2004,051,2.13675213675214,2
INDGOV,NITISH KUMAR,GOV,IND," INDGOVBUS",RAJIV PRATAP RUDY,GOV,IND,2013,2013,112,0.229885057471264,2
GBRGOVDEV,DOUGLAS ALEXANDER,GOV,GBR,PAKGOVBUS,SHAMSHAD AKHTAR,GOV,PAK,2008,2008,057,0.999092014343093,1
FRAGOVBUS,JEAN CLAUDE TRICHET,GOV,FRA,USAGOVBUS,OBAMA,GOV,USA,2010,2010,050,0.48894557823129287,1
AUSGOVBUS,ANTHONY ALBANESE,GOV,AUS," AUSGOVBUS",ANTHONY ALBANESE,GOV,AUS,2013,2013,110,0.48780487804878003,2
IDNGOV,INDONESIAN,GOV,IDN,IDNGOVBUS,PURNOMO YUSGIANTORO,GOV,IDN,2006,2006,110,0.5663939584644428,1
JPNGOV,HEIZO TAKENAKA,GOV,JPN,JPNBUS,JAPAN,BUS,JPN,2003,2004,051,0.7775543992431411,2
TTOGOVBUS,CONRAD ENILL,GOV,TTO,BRABUS,BRAZILIAN,BUS,BRA,2009,2009,057,1.08,1
ZWEGOVBUS,AMOS MIDZI,GOV,ZWE,ZWEBUS,ZIMBABWE,BUS,ZWE,2002,2002,051,1.1390602752729,2
NGAGOV,NIGERIAN,GOV,NGA,GHABUS,GHANA,BUS,GHA,2010,2010,111,1.444043321299638,1
AZEGOV,AZERBAIJAN,GOV,AZE,GBRBUS,BRITISH,BUS,GBR,2012,2012,112,1.7965136961935266,1
KWTGOVMED,KUWAIT,GOV,KWT,KWTBUS,KUWAIT,BUS,KWT,2007,2007,050,0.23269342641070445,1
OMNGOV,OMAN,GOV,OMN,IRNGOVBUS,ESHAQ JAHANGIRI,GOV,IRN,2004,2004,057,1.702932828760643,2
IRNGOV,IRAN,GOV,IRN,INDGOVBUS,RAM NAIK,GOV,IND,2003,2003,057,8.63636363636364,2
DEUGOV,GERMANY,GOV,DEU,USAMEDBUS,REUTERS,MED,USA,2014,2014,051,0.57915057915058,1
SAUGOV,ABDULLAH,GOV,SAU,PAKBUS,PAKISTAN,BUS,PAK,2006,2006,112,0.6861219583815866,1
IDNGOV,SUSILO BAMBANG YUDHOYONO,GOV,IDN," IDNGOVBUS",MARI ELKA PANGESTU,GOV,IDN,2013,2013,051,0.505902192242833,1
KENGOV,KENYA,GOV,KEN,ISRGOVBUS,ISRAEL,GOV,ISR,2011,2011,057,1.2242806128896846,2
DOMGOV,DOMINICAN REPUBLIC,GOV,DOM,USABUS,MIAMI,BUS,USA,2012,2012,057,5.5755395683453,1
NZLGOV,JOHN KEY,GOV,NZL,NZLBUS,NEW ZEALAND,BUS,NZL,2014,2014,051,1.4492753623188401,2
KWTGOV,KUWAITI,GOV,KWT,KWTBUS,KUWAIT,BUS,KWT,2011,2016,051,1.384457181799375,2
DEUGOV,GERMANY,GOV,DEU,DEUGOVBUS,MANFRED STOLPE,GOV,DEU,1991,1991,111,1.25448028673835,1
CHEGOV,SWITZERLAND,GOV,CHE,CHEBUS,SWISS,BUS,CHE,2014,2014,057,0.17529224591883727,2
GUYGOV,GUYANA,GOV,GUY,MNCUSABUS,EXXON MOBIL,MNC,USA,2015,2015,112,-0.925925925925925,1
TTOGOV,ANIL ROBERTS,GOV,TTO,TTOGOVBUS,TOBAGO,GOV,TTO,2014,2014,051,0.14792899408284,1
NGAGOV,NIGERIA,GOV,NGA,IGOWAFBUSWAS,ECOWAS,IGO,WAF,2015,2015,110,-0.10351966873705999,2
TURGOV,TURKISH,GOV,TUR,TURBUS,ISTANBUL,BUS,TUR,2009,2009,051,3.174603174603175,1
USAGOV,AMERICAN,GOV,USA,USABUS,UNITED STATES,BUS,USA,2009,2012,051,2.4448084391836877,3
FJIGOV,VOREQE BAINIMARAMA,GOV,FJI,LKABUS,SRI LANKA,BUS,LKA,2015,2015,051,0.29520295202951996,1
IRQGOV,IRAQI,GOV,IRQ,KWTBUS,KUWAITI,BUS,KWT,2009,2009,115,5.68421052631579,2
ZWEGOV,ZIMBABWE,GOV,ZWE,ZWEGOVBUS,GIDEON GONO,GOV,ZWE,2006,2011,112,1.2118735969829757,3
USAGOV,OBAMA,GOV,USA,USABUS,WASHINGTON,BUS,USA,2009,2009,051,2.3171412618648777,1
USAGOV,OREGON,GOV,USA,USABUS,OREGON,BUS,USA,2012,2012,112,0.00781639334774615,2
GBRGOV,TONY BLAIR,GOV,GBR,EURGOVBUS,EUROPEAN,GOV,EUR,1998,1998,051,1.0980689132904204,4
INDGOV,MANMOHAN SINGH,GOV,IND,INDGOVBUS,VILASRAO DESHMUKH,GOV,IND,2012,2012,051,2.5417574437182267,1
AZEGOVEDU,AZERBAIJAN,GOV,AZE,DEUBUS,GERMAN,BUS,DEU,2010,2010,057,0.869565217391304,1
KGZGOV,KYRGYZ,GOV,KGZ,IRNBUS,IRANIAN,BUS,IRN,2011,2012,110,1.46516142572318,2
EGYGOV,EGYPTIAN,GOV,EGY,KWTBUS,KUWAITI,BUS,KWT,2009,2009,051,1.534988713318284,1
ECUGOV,RAFAEL CORREA,GOV,ECU,CHNBUS,CHINESE,BUS,CHN,2010,2010,050,3.05676855895197,1
GBRGOV,BRITAIN,GOV,GBR,INDGOVBUS,KAMAL NATH,GOV,IND,2005,2005,057,2.1428571428571397,1
USAGOV,OBAMA,GOV,USA,USABUS,WASHINGTON,BUS,USA,2014,2014,050,0.08460236886632833,1
NGAGOV,NIGERIA,GOV,NGA,NGAGOVBUS,SANUSI LAMIDO SANUSI,GOV,NGA,2014,2014,112,0.179017485428809,1
PHLGOV,PHILIPPINE,GOV,PHL,PHLGOVBUS,MANUEL ROXAS,GOV,PHL,2015,2015,051,-0.71774942562025,3
TURGOV,ARARAT,GOV,TUR,USABUS,PORTLAND,BUS,USA,2015,2015,051,0.1963005780346818,3
USAGOVBUS,UNITED STATES,GOV,USA," CHNBUS",CHINESE,BUS,CHN,2013,2013,114,0.10162601626016267,1
CHNGOV,WU BANGGUO,GOV,CHN,CHNBUS,CHINA,BUS,CHN,1999,1999,051,3.8212815990593665,1
TKMGOV,TURKMEN,GOV,TKM,USABUS,THE US,BUS,USA,1998,1998,057,1.170212765957446,1
USAGOV,OBAMA,GOV,USA,USABUS,UNITED STATES,BUS,USA,2011,2014,114,3.8313637047461158,3
ZWEGOVBUS,ELTON MANGOMA,GOV,ZWE,ZWEBUS,ZIMBABWE,BUS,ZWE,2011,2011,112,0.49356957606628,3
ZAFGOV,SOUTH AFRICAN,GOV,ZAF,ITABUS,ITALIAN,BUS,ITA,2010,2010,114,5.40875309661437,1
AZEGOV,AZERBAIJANI,GOV,AZE,DEUBUS,GERMAN,BUS,DEU,1996,1996,051,2.941176470588235,1
AUSGOV,AUSTRALIAN,GOV,AUS,MYSBUS,MALAYSIA,BUS,MYS,2014,2014,1123,0.5368289637952567,1
USAGOV,OBAMA,GOV,USA,PHLBUS,PHILIPPINE,BUS,PHL,2013,2013,111,0.0,1
GHAGOVBUS,GHANA,GOV,GHA,AFRGOVBUS,AFRICA,GOV,AFR,2008,2008,051,2.612994350282489,2
AZEGOV,AZERBAIJAN,GOV,AZE,JPNBUS,JAPAN,BUS,JPN,1998,1998,050,1.48809523809524,1
INDGOV,TAMIL NADU,GOV,IND,MNCUSABUS,SANMINA SCI,MNC,USA,2007,2007,057,2.0050125313283202,1
EURGOV,EUROPEAN,GOV,EUR," VATBUS",VATICAN,BUS,VAT,2012,2012,110,0.0704225352112676,1
IRLGOV,IRISH,GOV,IRL,GBRBUS,UNITED KINGDOM,BUS,GBR,2015,2015,051,0.59880239520958,1
CANGOV,CANADA,GOV,CAN,CANBUS,CANADIAN,BUS,CAN,2012,2013,112,0.7789295928854946,4
CPVGOV,CAPE VERDEAN,GOV,CPV,IGOWAFBUSWAS,ECOWAS,IGO,WAF,2014,2014,050,0.6222266469450449,2
AFRGOV,AFRICA,GOV,AFR,CHNBUS,CHINESE,BUS,CHN,2006,2006,057,0.5979556024350531,2
JPNGOV,JAPANESE,GOV,JPN,JPNBUS,JAPAN,BUS,JPN,2016,2016,050,-0.029932410601691464,9
FRAGOV,FRENCH,GOV,FRA,GBRGOVBUS,PHILIP HAMMOND,GOV,GBR,2016,2016,051,-0.47592385218365,1
IRNGOV,IRANIAN,GOV,IRN,TJKGOVBUS,TAJIKISTAN,GOV,TJK,2016,2016,050,0.006380965775570495,2
SAUGOV,SAUDI ARABIA,GOV,SAU,MNCUSABUS,LOCKHEED MARTIN,MNC,USA,2016,2016,057,0.6693683232522571,2
AZEGOV,AZERBAIJAN,GOV,AZE,DEUBUS,GERMAN,BUS,DEU,2012,2012,057,0.4154054900323564,2
CUBGOV,CUBAN,GOV,CUB,VENBUS,VENEZUELAN,BUS,VEN,1993,1993,057,1.3071895424836613,4
UGAGOV,UGANDAN,GOV,UGA,CHNBUS,CHINA,BUS,CHN,2015,2015,057,0.00735676077802702,3
BDIGOV,BURUNDI,GOV,BDI,KENBUS,KENYA,BUS,KEN,2009,2009,051,0.6149789029535867,4
KENGOV,KENYAN,GOV,KEN,CANBUS,CANADIAN,BUS,CAN,2004,2004,057,1.7906336088154269,1
USAGOV,SOUTH CAROLINA,GOV,USA,EURBUS,EUROPEAN,BUS,EUR,2013,2013,051,0.3456790123456783,1
BGDGOV,ABDUR RAZZAK,GOV,BGD,BGDBUS,BANGLADESH,BUS,BGD,2014,2014,111,0.980392156862745,1
ISRGOVBUS,ISRAEL,GOV,ISR,RUSBUS,RUSSIA,BUS,RUS,1989,1989,057,8.64197530864197,1
CZEGOVMIL,CZECH,GOV,CZE,UKRGOVBUS,VOLODYMYR SHANDRA,GOV,UKR,2006,2006,050,8.64197530864197,1
NZLGOV,HEKIA PARATA,GOV,NZL,MNCUSABUS,GOLDMAN SACHS,MNC,USA,2011,2011,051,3.391959798994975,1
SDNGOV,UMAR AL BASHIR,GOV,SDN,PAKBUS,PAKISTANI,BUS,PAK,2008,2008,051,10.2040816326531,1
USAGOV,THE US,GOV,USA,BRABUS,BRAZILIAN,BUS,BRA,2013,2013,051,0.43467461500248333,1
BHRGOVBUS,BAHRAIN,GOV,BHR,IRNGOVBUS,MOHSEN NURBAKHSH,GOV,IRN,2002,2002,050,8.59375,1
NAMGOV,NAMIBIA,GOV,NAM,NAMGOVBUS,HAGE GEINGOB,GOV,NAM,2015,2015,050,0.0058005030465250185,2
USAGOV,UNITED STATES,GOV,USA,IGOWAFBUSWAS,ECOWAS,IGO,WAF,2003,2008,051,4.9425238507647,4
SAUGOV,ABDULLAH,GOV,SAU,QATBUS,QATAR,BUS,QAT,2016,2016,052,0.3229624903547404,2
MYSGOV,FONG CHAN ONN,GOV,MYS,MYSGOVBUS,LING LIONG SIK,GOV,MYS,2013,2013,051,0.612745098039215,1
NGAGOV,NIGERIAN,GOV,NGA,NGABUS,NIGERIAN,BUS,NGA,2014,2014,110,0.5426784400294333,1
FRAGOV,FRENCH,GOV,FRA," EURBUS",EUROPEAN,BUS,EUR,2013,2013,051,0.7382169222032933,1
CHEGOV,EVELINE WIDMER SCHLUMPF,GOV,CHE,CHEBUS,SWISS,BUS,CHE,2012,2012,050,0.20404347489125266,3
KENGOV,KENYAN,GOV,KEN,KENBUS,KENYAN,BUS,KEN,2009,2009,057,0.689655172413794,1
GBRGOV,DAVID CAMERON,GOV,GBR,GBRBUS,UNITED KINGDOM,BUS,GBR,2014,2014,110,0.9629101283880175,1
GBRGOV,BRITISH,GOV,GBR," GBRBUS",UNITED KINGDOM,BUS,GBR,2012,2012,112,0.754147812971342,2
RUSGOVBUS,VIKTOR KHRISTENKO,GOV,RUS,MEXGOVBUS,FERNANDO ELIZONDO BARRAGAN,GOV,MEX,2005,2005,057,0.7741027445460943,1
GBRGOV,UNITED KINGDOM,GOV,GBR,AREGOVBUS,LUBNA AL QASIMI,GOV,ARE,2008,2008,057,6.4873417721519,1
ECUGOV,JORGE GLAS,GOV,ECU,QATBUS,QATARI,BUS,QAT,2015,2015,051,0.39683330565243885,2
SYRGOV,SYRIA,GOV,SYR,BLRBUS,BELARUS,BUS,BLR,2012,2012,112,3.125,1
IRLGOV,BRIAN COWEN,GOV,IRL,IRLGOVBUS,MARY HANAFIN,GOV,IRL,2016,2016,112,-0.008486103307062001,2
MMRGOV,MYANMAR,GOV,MMR,MMRBUS,MYANMAR,BUS,MMR,2015,2015,112,-0.95171773444754,1
UKRGOV,LEONID KUCHMA,GOV,UKR,UKRGOVBUS,VITALIY HAYDUK,GOV,UKR,2003,2003,110,1.5403573629081935,3
IRNGOV,IRANIAN,GOV,IRN,ARMGOVBUS,ARMEN MOVSISYAN,GOV,ARM,2003,2003,057,0.560762261793189,1
USAGOV,US OFFICIAL,GOV,USA,PRKBUS,NORTH KOREAN,BUS,PRK,2009,2009,051,5.74229691876751,1
BRAGOV,BRAZILIAN,GOV,BRA,ECUGOVBUS,RICARDO PATINO,GOV,ECU,2010,2010,051,0.694444444444444,1
FRAGOVBUS,CHRISTIAN NOYER,GOV,FRA,FRABUS,FRANCE,BUS,FRA,2011,2011,112,1.6206007476298174,2
IRNGOV,IRANIAN,GOV,IRN,ITABUS,ITALIAN,BUS,ITA,2016,2016,057,-0.126262626262625,1
LBYGOV,LIBYAN,GOV,LBY," EGYGOVBUS",EGYPT,GOV,EGY,2013,2013,051,0.5102040816326533,1
ZAFGOV,TREVOR MANUEL,GOV,ZAF,ZAFBUS,SOUTH AFRICAN,BUS,ZAF,2015,2015,051,0.21949078138718,1
KENGOVBUS,KIRAITU MURUNGI,GOV,KEN,KENGOVBUSLEG,KIRAITU MURUNGI,GOV,KEN,2015,2015,111,-0.914076782449725,1
JPNGOV,JAPAN,GOV,JPN,JPNGOVBUS,TOSHIHIKO FUKUI,GOV,JPN,2006,2006,111,0.99959864542832,2
DZAGOV,ALGERIAN,GOV,DZA,DZABUS,ALGERIAN,BUS,DZA,2015,2015,112,-0.5064456721915284,1
LKAGOVAGR,RAJITHA SENARATNE,GOV,LKA,LKABUS,CEYLON,BUS,LKA,2011,2011,057,1.235955056179776,1
OMNGOV,OMANI,GOV,OMN,IRNBUS,IRANIAN,BUS,IRN,2015,2015,057,0.049874135288030086,1
USAGOV,NASA,GOV,USA,DEUBUS,GERMAN,BUS,DEU,2014,2014,110,0.29177718832891203,1
PAKGOV,PAKISTAN,GOV,PAK,IRNGOVBUS,ESHAQ JAHANGIRI,GOV,IRN,2014,2014,050,0.8764044943820221,3
CHNGOV,CHINESE,GOV,CHN,CHNBUS,CHINA,BUS,CHN,2010,2015,050,1.15866176656951,2
TURGOV,TURKISH,GOV,TUR,VNMGOVBUS,VU HUY HOANG,GOV,VNM,2011,2011,057,5.0955414012739,1
AREGOVBUS,LUBNA AL QASIMI,GOV,ARE,JORBUS,JORDANIAN,BUS,JOR,2016,2016,051,0.11622501162250111,2
UZBGOV,UZBEKISTAN,GOV,UZB,UZBBUS,UZBEKISTAN,BUS,UZB,2015,2015,050,0.616438356164384,1
GBRGOV,UNITED KINGDOM,GOV,GBR,GBRBUS,UNITED KINGDOM,BUS,GBR,2012,2012,053,2.81299524564185,1
ZMBGOV,ZAMBIA,GOV,ZMB,ZMBBUS,LUSAKA,BUS,ZMB,2015,2015,112,1.16580310880829,1
JPNGOV,JAPANESE,GOV,JPN,TURGOVBUS,TANER YILDIZ,GOV,TUR,2010,2010,057,0.3443363914343015,1
DOMGOV,DOMINICAN,GOV,DOM,USABUS,UNITED STATES,BUS,USA,2014,2014,051,0.797239409804855,1
ZMBGOV,ZAMBIAN,GOV,ZMB,EURBUS,EUROPEAN,BUS,EUR,2013,2013,051,0.6146059291395517,1
TJKGOV,TAJIK,GOV,TJK,IRNBUS,IRANIAN,BUS,IRN,2011,2011,057,1.3874246479063617,2
GMBGOV,ISATOU NJIE SAIDY,GOV,GMB,GMBGOVBUS,ABDOU KOLLEY,GOV,GMB,2016,2016,051,0.8585164835164838,1
POLGOVMIL,POLAND,GOV,POL,NORBUS,NORWEGIAN,BUS,NOR,2010,2010,057,1.97869101978691,1
SDNGOVBUS,SUDAN,GOV,SDN,SDNBUS,KHARTOUM,BUS,SDN,2011,2011,051,2.17391304347826,1
USAGOV,OBAMA,GOV,USA,USABUS,CONNECTICUT,BUS,USA,2011,2011,051,1.0,1
ZWEGOV,TENDAI BITI,GOV,ZWE,CHNBUS,CHINESE,BUS,CHN,2012,2012,111,1.3607079808331617,2
TUNGOV,TUNISIAN,GOV,TUN,SYRGOVBUS,MAKRAM UBAYD,GOV,SYR,2005,2005,050,1.970149253731344,1
FRAGOV,FRENCH,GOV,FRA," FRANCLBUS",NEW CALEDONIA,BUS,FRA,2013,2013,111,0.30120481927710835,1
USAGOVDEV,USAID,GOV,USA,LBRGOVBUS,LIBERIA,GOV,LBR,1999,1999,051,0.96630060292851,1
GBRGOVMIL,BRITISH,GOV,GBR,GBRGOVBUSGOVMIL,PHILIP HAMMOND,GOV,GBR,2012,2012,051,0.535469010043475,2
TKMGOV,TURKMEN,GOV,TKM,SAUBUS,SAUDI,BUS,SAU,2012,2012,057,0.9383378016085784,1
ESPGOV,SPAIN,GOV,ESP,USABUS,UNITED STATES,BUS,USA,1997,1997,057,7.14285714285714,1
AZEGOVBUS,AZERBAIJAN,GOV,AZE,AZEBUS,AZERBAIJAN,BUS,AZE,2004,2004,051,6.35761589403973,1
GBRGOV,UNITED KINGDOM,GOV,GBR,CHNBUS,CHINESE,BUS,CHN,2013,2014,051,0.4070877531843846,4
BELGOV,BELGIUM,GOV,BEL,BELBUS,BELGIAN,BUS,BEL,2013,2015,051,0.8207910867332812,2
CODGOV,CONGOLESE,GOV,COD,CHNBUS,CHINESE,BUS,CHN,2008,2014,057,1.3579147734250276,2
TTOGOV,TRINIDAD AND TOBAGO,GOV,TTO,GBRBUS,BRITISH,BUS,GBR,2012,2012,051,0.237623762376238,1
IRQGOVBUS,IRAQI,GOV,IRQ,JORBUS,JORDANIAN,BUS,JOR,2001,2001,051,1.3775671406003158,2
GHAGOVMIL,GHANA,GOV,GHA,IGOWAFBUSWAS,ECOWAS,IGO,WAF,2014,2014,051,0.497667185069984,1
USAGOV,NORTH CAROLINA,GOV,USA,INDGOVBUS,FAROOQ ABDULLAH,GOV,IND,2014,2014,110,0.8239700374531833,1
TJKGOVBUS,TAJIKISTAN,GOV,TJK,CHNGOVBUS,CHINA,GOV,CHN,2015,2015,057,0.13005113745277366,1
IRNGOV,IRANIAN,GOV,IRN,FRABUS,FRENCH,BUS,FRA,2015,2016,051,0.24620896882199897,2
EGYGOVBUS,EGYPT,GOV,EGY,DEUBUS,GERMAN,BUS,DEU,1996,1996,057,1.390728476821192,1
ETHGOVMIL,ETHIOPIAN,GOV,ETH,RUSGOVBUS,ILYA KLEBANOV,GOV,RUS,1999,1999,050,1.06508875739645,1
AFRGOV,AFRICA,GOV,AFR,ZAFBUS,SOUTH AFRICAN,BUS,ZAF,2013,2013,051,0.532755361147665,1
CYPGOV,CYPRIOT,GOV,CYP,RUSBUS,RUSSIAN,BUS,RUS,2013,2013,110,0.29194625008737,1
USAGOV,US AMBASSADOR,GOV,USA,AUSGOVBUS,KIM CARR,GOV,AUS,2010,2010,057,5.78231292517005,1
GBRGOV,UNITED KINGDOM,GOV,GBR,GBRGOVBUS,VINCE CABLE,GOV,GBR,2011,2013,111,2.395673728711585,2
UKRGOV,UKRAINE,GOV,UKR,UKRBUS,UKRAINE,BUS,UKR,2013,2013,050,0.59880239520958,2
ALBGOV,ALBANIAN,GOV,ALB,USABUS,THE US,BUS,USA,1996,1996,057,1.3986013986014,1
LBRGOV,LIBERIAN,GOV,LBR,IGOWAFBUSWAS,ECOWAS,IGO,WAF,2012,2012,050,2.1558872305140966,1
MEXGOV,FELIPE CALDERON,GOV,MEX,MEXBUS,MEXICO,BUS,MEX,2009,2009,051,1.4138817480719799,1
INDGOV,PRANAB MUKHERJEE,GOV,IND,INDBUS,KARNATAKA,BUS,IND,2015,2015,051,0.373831775700935,1
UZBGOV,UZBEKISTANI,GOV,UZB,KORGOVBUS,CHUNG SYE KYUN,GOV,KOR,2006,2006,057,4.69314079422383,1
MMRGOV,MYANMAR,GOV,MMR," CHNBUS",CHINESE,BUS,CHN,2013,2013,057,0.2889414236931967,1
UGAGOVMED,ALINTUMA NSAMBU,GOV,UGA,DEUBUS,GERMANY,BUS,DEU,2012,2012,112,0.997340425531915,1
GBRGOV,BRITISH,GOV,GBR,KAZBUS,KAZAKHSTAN,BUS,KAZ,2004,2004,051,2.37203495630462,1
CYPGOV,CYPRUS,GOV,CYP," LBNBUS",LEBANESE,BUS,LBN,2013,2013,051,0.5627705627705634,1
